Duration,Source Port,Destination Port,Protocol,Flags,Packets,Bytes,Mean Payload Size,Std Payload Size,Min Payload Size,Max Payload Size,Mean Entropy,Min Entropy,Max Entropy,Mean Inter-Packet Interval,Min Inter-Packet Interval,Max Inter-Packet Interval,Bytes per Packet,Packets per Second,Bytes per Second,Destination Common Port Usage,Flags Count,SYN Count,ACK Count,FIN Count,Is HTTP,Is Internal IP,Direction,Short Duration,Single Packet
1.020733,4143,49160,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0.0,0.0,0.5103665000000035,0.5087030000000254,0.5120299999999816,40.0,2.9390643782458294,117.56257512983318,0,2,0,1,0,0,0,inbound,0,0
0.998512,443,53922,TCP,"RST,ACK",3,102,34.0,0.0,34,34,0.0,0.0,0.0,0.4992560000391677,0.49792500003241,0.5005870000459254,34.0,3.004470652330668,102.15200217924271,0,2,0,1,0,0,0,inbound,0,0
0.998719,54602,443,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,0.4993594999541528,0.4984679999761283,0.5002509999321774,44.666666666666664,3.0038479291973017,134.1718741708128,1,1,1,0,0,0,1,outbound,0,0
8.991155,62067,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.495577500201762,2.9925760002806783,5.998579000122845,44.66666666666666,0.3336612481933634,14.903535752636898,0,1,1,0,0,0,1,outbound,0,0
900.290768,49795,8080,TCP,"FIN,SYN,ACK",5,182,36.4,4.8,34,46,0.0,0.0,0.0,225.0726920000161,0.0550180000718683,885.0297460000729,36.4,0.0055537612710474,0.2021569102661286,0,3,1,1,1,0,1,outbound,0,0
9.003218,51158,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.501609000144526,2.994332000147552,6.008886000141501,44.66666666666666,0.3332141907482413,14.88356718675478,0,1,1,0,0,0,1,outbound,0,0
1.039849,4143,58212,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0.0,0.0,0.5199245000258088,0.5185620000120252,0.5212870000395924,40.0,2.88503426939873,115.4013707759492,0,2,0,1,0,0,0,inbound,0,0
1.007963,52126,443,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,0.503981499990914,0.5004740000003949,0.5074889999814332,44.666666666666664,2.9762997252875354,132.94138772950993,1,1,1,0,0,0,1,outbound,0,0
422.032611,54296,8080,TCP,"FIN,SYN,RST,ACK",4,148,37.0,5.196152422706632,34,46,0.0,0.0,0.0,140.67753699996197,1.533608999568969,300.49593800026923,37.0,0.0094779405565888,0.3506838005937887,0,4,1,1,1,0,1,outbound,0,0
15.636155,8080,49460,TCP,"FIN,SYN,ACK",3,106,35.333333333333336,1.8856180831641267,34,38,0.0,0.0,0.0,7.818077499978244,0.0004509999416768,15.635704000014812,35.333333333333336,0.1918630251490855,6.779160221934356,0,3,1,1,1,0,0,outbound,0,0
150.899792,52773,8080,TCP,"SYN,RST,ACK",5,182,36.4,4.8,34,46,0.0,0.0,0.0,37.72494799993001,0.0545399999246001,135.54471400007606,36.4,0.0331345718488465,1.2060984152980143,0,3,1,1,0,0,1,outbound,0,0
1.018816,4143,51456,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0.0,0.0,0.5094080000126269,0.5086449999944307,0.510171000030823,40.0,2.9445945097053836,117.78378038821535,0,2,0,1,0,0,0,inbound,0,0
9.002657,50997,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.501328499998635,3.0044899999993504,5.99816699999792,44.66666666666666,0.3332349549694052,14.884494655300095,0,1,1,0,0,0,1,outbound,0,0
1e-06,52281,8080,HTTP,"PSH,ACK",1,456,456.0,0.0,456,456,3.519141951946771,3.519141951946771,3.519141951946771,0.0,0.0,0.0,456.0,1000000.0,456000000.0,0,2,0,1,0,1,1,outbound,1,1
1.03936,4143,54648,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0.0,0.0,0.5196800000267103,0.5185330000240356,0.5208270000293851,40.0,2.8863916256157633,115.45566502463053,0,2,0,1,0,0,0,inbound,0,0
8.993627,65463,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.496813500067219,2.9953910000622272,5.998236000072211,44.66666666666666,0.3335695376292568,14.899439347440138,0,1,1,0,0,0,1,outbound,0,0
0.998225,443,50418,TCP,"RST,ACK",3,102,34.0,0.0,34,34,0.0,0.0,0.0,0.4991125000087777,0.4978930000215769,0.5003319999959785,34.0,3.00533446868191,102.18137193518496,0,2,0,1,0,0,0,inbound,0,0
2374710.620859,8080,50697,TCP,"FIN,SYN,RST,ACK",7,246,35.142857142857146,1.8070158058105024,34,38,0.0,0.0,0.0,395785.1034765,0.0004219999536871,2373795.069726,35.142857142857146,2.9477275835267465e-06,0.0001035915693639,0,4,1,1,1,0,0,outbound,0,0
215.057095,53384,8080,TCP,"SYN,RST,ACK",5,182,36.4,4.8,34,46,0.0,0.0,0.0,53.76427375001367,0.4010469997301698,134.9594560000114,36.4,0.0232496398223922,0.846286889535079,0,3,1,1,0,0,1,outbound,0,0
9.003094,64105,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.50154699999257,3.004555999999866,5.998537999985274,44.66666666666666,0.3332187801215893,14.88377217876432,0,1,1,0,0,0,1,outbound,0,0
1.038314,4143,55432,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0.0,0.0,0.5191570000024512,0.5177299999631941,0.5205840000417084,40.0,2.889299383423512,115.57197533694047,0,2,0,1,0,0,0,inbound,0,0
1740690.123507,53495,8080,TCP,SYN,6,268,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,348138.0247014,2.9937819999759085,1740672.116203,44.66666666666666,3.4469087398001035e-06,0.000153961923711,0,1,1,0,0,0,1,outbound,0,0
1.038972,4143,54680,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0.0,0.0,0.5194860000046901,0.5193209999706596,0.5196510000387207,40.0,2.8874695371963828,115.4987814878553,0,2,0,1,0,0,0,inbound,0,0
9.002594,55676,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.501297000009799,3.0034190000151284,5.99917500000447,44.66666666666666,0.3332372869419636,14.88459881674104,0,1,1,0,0,0,1,outbound,0,0
1.019589,57224,4143,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,0.509794499957934,0.5080999999772757,0.5114889999385923,44.666666666666664,2.9423620694220904,131.42550576752004,0,1,1,0,0,0,1,outbound,0,0
1.008815,55162,443,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,0.5044075000332668,0.5000960000324994,0.5087190000340343,44.666666666666664,2.973786075742331,132.82911138315745,1,1,1,0,0,0,1,outbound,0,0
0.998431,50766,443,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,0.4992154999927152,0.4980090000317432,0.5004219999536872,44.666666666666664,3.0047143968887187,134.21057639436276,1,1,1,0,0,0,1,outbound,0,0
1e-06,55284,8080,HTTP,"PSH,ACK",1,455,455.0,0.0,455,455,3.511375214892221,3.511375214892221,3.511375214892221,0.0,0.0,0.0,455.0,1000000.0,455000000.0,0,2,0,1,0,1,1,outbound,1,1
1.038722,58448,4143,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,0.5193609999259934,0.5176699999719858,0.521051999880001,44.666666666666664,2.88816449444606,129.004680751924,0,1,1,0,0,0,1,outbound,0,0
15.301455,8080,51201,TCP,"FIN,SYN,ACK",3,106,35.333333333333336,1.8856180831641267,34,38,0.0,0.0,0.0,7.6507274999748915,0.0003619999624788,15.301092999987304,35.333333333333336,0.1960597864712865,6.927445788652125,0,3,1,1,1,0,0,outbound,0,0
