Duration,Source Port,Destination Port,Protocol,Flags,Packets,Bytes,Mean Payload Size,Std Payload Size,Min Payload Size,Max Payload Size,Mean Entropy,Min Entropy,Max Entropy,Mean Inter-Packet Interval,Min Inter-Packet Interval,Max Inter-Packet Interval,Bytes per Packet,Packets per Second,Bytes per Second,Destination Common Port Usage,Flags Count,SYN Count,ACK Count,FIN Count,Is HTTP,Is Internal IP,Direction,Short Duration,Single Packet
9.004541,63975,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.502270499942824,3.006342999637127,5.998198000248522,44.66666666666666,0.3331652329641233,14.881380405730845,0,1,1,0,0,0,1,outbound,0,0
1.008392,49782,443,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,0.5041960000016843,0.5003660000074888,0.5080259999958798,44.666666666666664,2.9750335187109775,132.88483050242365,1,1,1,0,0,0,1,outbound,0,0
1e-06,52734,8080,HTTP,"PSH,ACK",1,455,455.0,0.0,455,455,3.5186645598404493,3.5186645598404493,3.5186645598404493,0.0,0.0,0.0,455.0,1000000.0,455000000.0,0,2,0,1,0,1,1,outbound,1,1
1.023264,4143,52040,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0.0,0.0,0.511631999979727,0.5083139999769628,0.5149499999824911,40.0,2.931794727460362,117.27178909841449,0,2,0,1,0,0,0,inbound,0,0
1.039823,49676,4143,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,0.51991149999958,0.5185050000000047,0.5213179999991553,44.666666666666664,2.8851064075328208,128.86808620313266,0,1,1,0,0,0,1,outbound,0,0
8.998728,57130,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.499363999988418,3.000257999985479,5.998469999991357,44.66666666666666,0.333380451103756,14.890993482634435,0,1,1,0,0,0,1,outbound,0,0
150.874018,64339,8080,TCP,"SYN,RST,ACK",5,182,36.4,4.8,34,46,0.0,0.0,0.0,37.71850449999329,0.0564950001426041,135.51679999986663,36.4,0.0331402322698133,1.2063044546212058,0,3,1,1,0,0,1,outbound,0,0
1e-06,63979,8080,HTTP,"PSH,ACK",1,456,456.0,0.0,456,456,3.518945703040833,3.518945703040833,3.518945703040833,0.0,0.0,0.0,456.0,1000000.0,456000000.0,0,2,0,1,0,1,1,outbound,1,1
8.997253,62614,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.498626499902457,2.9987149997614324,5.998538000043482,44.66666666666666,0.3334351051370901,14.89343469612336,0,1,1,0,0,0,1,outbound,0,0
0.03641,55557,80,TCP,"FIN,SYN,PSH,ACK",5,416,83.2,92.51680928350264,34,268,0.6679637617370848,0.0,3.339818808685424,0.0091025000438094,0.0002150000073015,0.0179249998182058,83.2,137.32491073880803,11425.432573468828,1,4,1,1,1,0,1,outbound,1,0
1.008611,443,53718,TCP,"RST,ACK",3,102,34.0,0.0,34,34,0.0,0.0,0.0,0.5043055000132881,0.5004320000298321,0.5081789999967441,34.0,2.974387548817136,101.12917665978262,0,2,0,1,0,0,0,inbound,0,0
8.991737,58188,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.495868499856442,2.9927189997397363,5.999017999973148,44.66666666666666,0.3336396516045787,14.902571105004515,0,1,1,0,0,0,1,outbound,0,0
8.99769,63368,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.498844999994617,2.9993049999757204,5.9983850000135135,44.66666666666666,0.3334189108537858,14.8927113514691,0,1,1,0,0,0,1,outbound,0,0
1e-06,8080,49877,DATA-TEXT-LINES,"PSH,ACK",1,352,352.0,0.0,352,352,3.5009419443582845,3.5009419443582845,3.5009419443582845,0.0,0.0,0.0,352.0,1000000.0,352000000.0,0,2,0,1,0,0,0,outbound,1,1
8.999343,63159,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.499671500176191,3.0006060004234314,5.998736999928951,44.66666666666666,0.3333576684431297,14.88997585712646,0,1,1,0,0,0,1,outbound,0,0
1e-06,8080,52350,DATA-TEXT-LINES,"PSH,ACK",1,352,352.0,0.0,352,352,3.5012718685220032,3.5012718685220032,3.5012718685220032,0.0,0.0,0.0,352.0,1000000.0,352000000.0,0,2,0,1,0,0,0,outbound,1,1
8.999948,63159,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.49997400000575,3.001023000018904,5.998924999992596,44.66666666666666,0.3333352592703869,14.888974914077282,0,1,1,0,0,0,1,outbound,0,0
