Duration,Source Port,Destination Port,Protocol,Flags,Packets,Bytes,Mean Payload Size,Std Payload Size,Min Payload Size,Max Payload Size,Mean Entropy,Min Entropy,Max Entropy,Mean Inter-Packet Interval,Min Inter-Packet Interval,Max Inter-Packet Interval,Bytes per Packet,Packets per Second,Bytes per Second,Destination Common Port Usage,Flags Count,SYN Count,ACK Count,FIN Count,Is HTTP,Is Internal IP,Direction,Short Duration,Single Packet
3008044.189014,8080,49748,DATA-TEXT-LINES,"PSH,ACK",2,1169,584.5,167.5,417,752,3.40473845309451,3.274239336075275,3.535237570113745,3008044.189014,3008044.189014,3008044.189014,584.5,6.648838495472952e-07,0.0003886246100603,0,2,0,1,0,0,0,outbound,0,0
9.003494,49371,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.501747000000023,3.004363999999896,5.99913000000015,44.66666666666666,0.3332039761452609,14.883110934488322,0,1,1,0,0,0,1,outbound,0,0
0.999333,51390,443,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,0.4996664999925997,0.4984069999773055,0.5009260000078939,44.666666666666664,3.002002335557817,134.08943765491583,1,1,1,0,0,0,1,outbound,0,0
1.018763,53010,443,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,0.5093815000145696,0.4980829999549314,0.5206800000742078,44.666666666666664,2.9447476989250685,131.53206388531973,1,1,1,0,0,0,1,outbound,0,0
0.998592,49778,443,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,0.4992959999945014,0.4986009999993257,0.4999909999896772,44.666666666666664,3.0042299557777348,134.18893802473883,1,1,1,0,0,0,1,outbound,0,0
8.996471,55033,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.498235499995644,2.997740999999224,5.998729999992065,44.66666666666666,0.3334640883075153,14.89472927773568,0,1,1,0,0,0,1,outbound,0,0
8.9981,52926,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.499050000013085,2.9992830000119284,5.998817000014242,44.66666666666666,0.3334037185628076,14.892032762472075,0,1,1,0,0,0,1,outbound,0,0
900.463726,8080,50072,TCP,"FIN,SYN,RST,ACK",4,140,35.0,1.7320508075688772,34,38,0.0,0.0,0.0,300.1545753333485,0.0005479999817907,885.0367960000876,35.0,0.0044421556188261,0.155475446658914,0,4,1,1,1,0,0,outbound,0,0
9.005622,60096,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.502810999983922,3.0068570002913475,5.998764999676496,44.66666666666666,0.3331252410993932,14.879594102439563,0,1,1,0,0,0,1,outbound,0,0
0.998877,53238,443,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,0.4994384999736212,0.4978350000455975,0.5010419999016449,44.666666666666664,3.00337278764052,134.15065118127657,1,1,1,0,0,0,1,outbound,0,0
0.999096,443,53078,TCP,"RST,ACK",3,102,34.0,0.0,34,34,0.0,0.0,0.0,0.4995480000507086,0.4981570000527426,0.5009390000486746,34.0,3.0027144538662953,102.09229143145403,0,2,0,1,0,0,0,inbound,0,0
150.906853,53001,8080,TCP,"SYN,RST,ACK",5,182,36.4,4.8,34,46,0.0,0.0,0.0,37.72671324992552,0.0541769997216761,135.55270399991423,36.4,0.0331330214672225,1.2060419814069012,0,3,1,1,0,0,1,outbound,0,0
0.99861,443,50754,TCP,"RST,ACK",3,102,34.0,0.0,34,34,0.0,0.0,0.0,0.4993049999757204,0.4984259999473579,0.5001840000040829,34.0,3.0041758043680717,102.14197734851443,0,2,0,1,0,0,0,inbound,0,0
